pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing
ANSL_50693,2017-08-04 00:00:00,2017-11-04 12:03:00,-1.0,Black,0.73,29.2,0,4,2.0,4,92 days 12:03:00.000000000,92,12.05,1
ANSL_59052,2016-01-30 00:00:00,2016-09-08 15:33:00,2.0,White,0.49,5.36,13,9,1.0,2,222 days 15:33:00.000000000,222,15.55,0
ANSL_51733,2018-08-13 00:00:00,2018-12-09 19:01:00,1.0,Blue,0.33,17.73,0,1,0.0,1,118 days 19:01:00.000000000,118,19.02,0
ANSL_51044,2012-04-14 00:00:00,2017-05-23 15:26:00,1.0,Black,0.73,35.55,0,1,0.0,1,1865 days 15:26:00.000000000,1865,15.43,0
ANSL_52522,2016-07-07 00:00:00,2016-08-24 18:49:00,-1.0,Orange Tabby,0.87,16.35,13,9,2.0,1,48 days 18:49:00.000000000,48,18.82,1
ANSL_56453,2010-03-27 00:00:00,2016-09-30 16:18:00,1.0,Tan,0.63,30.38,0,7,0.0,2,2379 days 16:18:00.000000000,2379,16.3,0
ANSL_53286,2016-11-18 00:00:00,2017-04-16 12:45:00,2.0,Brown Tabby,0.09,31.36,18,4,0.0,1,149 days 12:45:00.000000000,149,12.75,0
ANSL_74473,2017-07-23 00:00:00,2018-03-04 00:00:00,1.0,Orange Tabby,0.24,12.49,13,9,0.0,1,224 days 00:00:00.000000000,224,0.0,0
ANSL_55528,2016-07-07 00:00:00,2017-09-28 14:19:00,0.0,Black,0.0,17.1,0,1,1.0,2,448 days 14:19:00.000000000,448,14.32,0
ANSL_75495,2019-03-13 00:00:00,2019-04-10 16:11:00,2.0,White,0.9,35.86,13,9,0.0,2,28 days 16:11:00.000000000,28,16.18,0
ANSL_59681,2016-01-19 00:00:00,2017-11-15 12:15:00,1.0,Red,0.06,43.61,7,1,0.0,2,666 days 12:15:00.000000000,666,12.25,0
ANSL_66966,2015-12-17 00:00:00,2017-01-21 18:49:00,0.0,Tan,0.42,19.77,0,1,1.0,2,401 days 18:49:00.000000000,401,18.82,0
ANSL_69802,2017-01-28 00:00:00,2018-04-24 18:42:00,1.0,Fawn,0.12,25.23,0,1,0.0,2,451 days 18:42:00.000000000,451,18.7,0
ANSL_58527,2016-07-10 00:00:00,2016-10-28 17:43:00,0.0,Tortie,0.33,32.86,0,1,1.0,1,110 days 17:43:00.000000000,110,17.72,0
ANSL_69588,2016-04-12 00:00:00,2018-05-04 09:00:00,2.0,Tortie,0.26,31.88,16,9,1.0,1,752 days 09:00:00.000000000,752,9.0,0
ANSL_58694,2017-10-29 00:00:00,2018-02-06 18:00:00,2.0,Calico,0.96,45.54,0,1,1.0,1,100 days 18:00:00.000000000,100,18.0,0
ANSL_76255,2016-02-27 00:00:00,2019-04-28 18:27:00,0.0,Buff,0.62,47.82,0,1,1.0,2,1156 days 18:27:00.000000000,1156,18.45,0
ANSL_50371,2013-03-29 00:00:00,2016-08-28 11:33:00,1.0,White,0.9,35.33,0,7,0.0,2,1248 days 11:33:00.000000000,1248,11.55,0
ANSL_54477,2018-11-08 00:00:00,2019-03-06 12:37:00,2.0,Brown Tabby,0.1,33.83,17,9,1.0,1,118 days 12:37:00.000000000,118,12.62,0
ANSL_60025,2016-05-24 00:00:00,2016-11-26 18:16:00,1.0,Brown Tabby,0.85,34.59,0,1,0.0,1,186 days 18:16:00.000000000,186,18.27,0
ANSL_52937,2012-01-06 00:00:00,2017-02-03 13:32:00,1.0,Blue,0.56,15.28,13,9,0.0,1,1855 days 13:32:00.000000000,1855,13.53,0
ANSL_72533,2015-06-24 00:00:00,2017-09-08 00:00:00,1.0,Black,0.47,30.8,0,7,0.0,2,807 days 00:00:00.000000000,807,0.0,0
ANSL_64086,2018-06-15 00:00:00,2018-10-10 15:27:00,1.0,Black,0.08,8.46,17,9,0.0,1,117 days 15:27:00.000000000,117,15.45,0
ANSL_53396,2016-11-10 00:00:00,2017-12-08 12:46:00,0.0,Yellow,0.45,35.76,0,7,1.0,2,393 days 12:46:00.000000000,393,12.77,0
ANSL_76691,2019-01-12 00:00:00,2019-05-08 10:56:00,0.0,Black,0.54,15.61,7,1,1.0,1,116 days 10:56:00.000000000,116,10.93,0
ANSL_73579,2016-03-12 00:00:00,2017-02-20 12:08:00,0.0,White,0.06,41.49,13,9,1.0,2,345 days 12:08:00.000000000,345,12.13,0
ANSL_52510,2016-06-03 00:00:00,2017-10-15 14:27:00,1.0,White,0.15,28.19,0,7,0.0,2,499 days 14:27:00.000000000,499,14.45,0
ANSL_76166,2019-01-23 00:00:00,2019-04-27 12:11:00,1.0,Black,0.87,25.13,7,1,0.0,2,94 days 12:11:00.000000000,94,12.18,0
ANSL_52580,2013-02-08 00:00:00,2017-03-09 15:40:00,1.0,Black,0.63,46.43,0,1,0.0,2,1490 days 15:40:00.000000000,1490,15.67,0
ANSL_71686,2017-01-02 00:00:00,2017-06-27 14:35:00,2.0,Black,0.81,12.33,13,9,0.0,2,176 days 14:35:00.000000000,176,14.58,0
ANSL_72491,2016-11-05 00:00:00,2017-02-20 09:26:00,1.0,Cream Tabby,0.28,46.19,7,1,0.0,1,107 days 09:26:00.000000000,107,9.43,0
ANSL_74884,2018-12-17 00:00:00,2019-03-27 16:35:00,1.0,Cream Tabby,0.95,35.16,0,1,0.0,1,100 days 16:35:00.000000000,100,16.58,0
ANSL_62012,2017-10-29 00:00:00,2018-03-10 17:36:00,0.0,Cream Tabby,0.6,34.45,0,1,1.0,1,132 days 17:36:00.000000000,132,17.6,0
ANSL_63508,2018-06-13 00:00:00,2018-12-10 17:36:00,0.0,White,0.53,9.0,0,7,1.0,2,180 days 17:36:00.000000000,180,17.6,0
ANSL_76016,2018-12-28 00:00:00,2019-04-23 17:07:00,1.0,Tan,0.53,47.79,0,1,0.0,2,116 days 17:07:00.000000000,116,17.12,0
ANSL_71410,2015-08-05 00:00:00,2016-11-07 11:40:00,0.0,Brown Brindle,0.62,41.68,13,9,1.0,2,460 days 11:40:00.000000000,460,11.67,0
ANSL_73201,2015-11-15 00:00:00,2016-12-10 18:13:00,1.0,White,0.96,32.02,0,1,0.0,2,391 days 18:13:00.000000000,391,18.22,0
ANSL_75627,2019-02-19 00:00:00,2019-04-13 12:35:00,2.0,Brown,0.69,29.85,13,9,1.0,2,53 days 12:35:00.000000000,53,12.58,0
ANSL_52039,2014-07-05 00:00:00,2018-01-29 17:22:00,1.0,Gold,0.31,12.21,0,1,0.0,2,1304 days 17:22:00.000000000,1304,17.37,0
ANSL_71606,2016-12-15 00:00:00,2018-01-16 19:04:00,1.0,Tan,0.83,17.07,0,1,0.0,2,397 days 19:04:00.000000000,397,19.07,0
ANSL_64617,2017-07-04 00:00:00,2018-10-08 17:39:00,1.0,Yellow,0.3,49.38,0,1,0.0,2,461 days 17:39:00.000000000,461,17.65,0
ANSL_58135,2014-07-29 00:00:00,2017-03-26 13:28:00,1.0,White,0.07,36.77,0,7,0.0,2,971 days 13:28:00.000000000,971,13.47,0
ANSL_58561,2016-04-23 00:00:00,2017-05-27 00:00:00,0.0,Black,0.78,40.17,13,9,1.0,2,399 days 00:00:00.000000000,399,0.0,0
ANSL_60859,2011-06-07 00:00:00,2017-02-02 15:55:00,1.0,Lynx Point,0.41,38.73,0,1,0.0,1,2067 days 15:55:00.000000000,2067,15.92,0
ANSL_55466,2012-02-29 00:00:00,2018-03-19 18:22:00,0.0,Black,0.61,37.27,0,7,1.0,2,2210 days 18:22:00.000000000,2210,18.37,0
ANSL_54562,2015-01-08 00:00:00,2019-02-23 18:53:00,0.0,Black,0.29,31.53,0,1,1.0,2,1507 days 18:53:00.000000000,1507,18.88,0
ANSL_51578,2018-11-13 00:00:00,2019-02-03 18:19:00,1.0,Gray,0.79,33.12,0,1,0.0,1,82 days 18:19:00.000000000,82,18.32,0
ANSL_60650,2017-01-06 00:00:00,2017-03-20 14:15:00,2.0,Black,0.96,30.64,13,9,1.0,2,73 days 14:15:00.000000000,73,14.25,0
ANSL_65469,2017-08-31 00:00:00,2018-05-21 13:04:00,0.0,Brown Brindle,0.86,22.95,0,1,1.0,2,263 days 13:04:00.000000000,263,13.07,0
ANSL_58680,2017-09-14 00:00:00,2018-03-09 14:16:00,1.0,Blue Tabby,0.41,22.76,0,1,0.0,1,176 days 14:16:00.000000000,176,14.27,0
ANSL_54191,2015-01-07 00:00:00,2018-05-13 17:28:00,1.0,Blue,0.65,29.95,0,1,0.0,2,1222 days 17:28:00.000000000,1222,17.47,0
ANSL_52842,2004-12-15 00:00:00,2017-01-21 18:22:00,0.0,Black,0.55,35.53,0,1,1.0,2,4420 days 18:22:00.000000000,4420,18.37,0
ANSL_59063,2006-03-20 00:00:00,2017-04-16 14:53:00,1.0,Orange Tabby,0.97,27.9,0,1,0.0,1,4045 days 14:53:00.000000000,4045,14.88,0
ANSL_69493,2016-08-10 00:00:00,2016-10-21 16:32:00,2.0,Black,0.85,32.17,18,4,0.0,1,72 days 16:32:00.000000000,72,16.53,0
ANSL_59822,2018-05-11 00:00:00,2018-09-22 17:22:00,0.0,Brown,0.0,20.55,0,1,1.0,2,134 days 17:22:00.000000000,134,17.37,0
ANSL_63256,2017-07-22 00:00:00,2017-10-19 17:42:00,1.0,Black,0.56,43.07,7,1,0.0,1,89 days 17:42:00.000000000,89,17.7,0
ANSL_52194,2007-06-30 00:00:00,2017-06-02 12:29:00,1.0,Tan,0.93,13.47,0,7,0.0,2,3625 days 12:29:00.000000000,3625,12.48,0
ANSL_65838,2016-12-11 00:00:00,2018-07-13 14:25:00,1.0,Black,0.73,44.25,13,9,0.0,1,579 days 14:25:00.000000000,579,14.42,0
ANSL_57438,2016-03-04 00:00:00,2017-11-03 17:46:00,1.0,Tan,0.05,39.86,0,1,0.0,2,609 days 17:46:00.000000000,609,17.77,0
ANSL_59684,2012-07-19 00:00:00,2018-12-16 17:08:00,1.0,Black,0.71,28.59,0,7,0.0,2,2341 days 17:08:00.000000000,2341,17.13,0
ANSL_63003,2009-03-25 00:00:00,2017-05-16 12:29:00,1.0,Black,0.2,41.9,0,1,0.0,2,2974 days 12:29:00.000000000,2974,12.48,0
ANSL_62671,2017-09-02 00:00:00,2017-12-10 18:11:00,0.0,Brown Tabby,0.08,49.17,0,1,1.0,1,99 days 18:11:00.000000000,99,18.18,0
ANSL_72296,2006-12-08 00:00:00,2018-02-18 10:45:00,1.0,Buff,0.21,38.8,0,7,0.0,2,4090 days 10:45:00.000000000,4090,10.75,0
ANSL_67459,2015-07-09 00:00:00,2017-01-29 17:00:00,2.0,Black,0.15,39.21,0,7,1.0,2,570 days 17:00:00.000000000,570,17.0,0
ANSL_76378,2018-03-31 00:00:00,2019-05-01 17:15:00,2.0,Black,0.89,29.68,0,7,0.0,2,396 days 17:15:00.000000000,396,17.25,0
ANSL_66757,2017-12-13 00:00:00,2018-03-12 08:40:00,0.0,Torbie,0.74,27.37,7,1,1.0,1,89 days 08:40:00.000000000,89,8.67,0
ANSL_74977,2016-11-23 00:00:00,2017-12-19 18:33:00,1.0,Tan,0.64,8.23,0,1,0.0,2,391 days 18:33:00.000000000,391,18.55,0
ANSL_51843,2017-10-24 00:00:00,2017-11-21 18:17:00,-1.0,Torbie,0.95,17.16,13,9,2.0,1,28 days 18:17:00.000000000,28,18.28,1
ANSL_73330,2016-09-16 00:00:00,2018-09-08 12:27:00,1.0,Blue,0.04,14.75,0,1,0.0,1,722 days 12:27:00.000000000,722,12.45,0
ANSL_53541,2008-01-03 00:00:00,2018-07-06 16:55:00,0.0,Tan,0.49,37.41,7,1,1.0,2,3837 days 16:55:00.000000000,3837,16.92,0
ANSL_54736,2012-07-30 00:00:00,2015-08-24 08:00:00,2.0,Buff,0.91,5.19,13,9,0.0,2,1120 days 08:00:00.000000000,1120,8.0,0
ANSL_71077,2016-08-02 00:00:00,2018-10-28 15:44:00,1.0,Yellow,0.75,18.48,13,9,0.0,2,817 days 15:44:00.000000000,817,15.73,0
ANSL_67366,2006-03-21 00:00:00,2018-04-11 14:33:00,1.0,Chocolate,0.06,33.8,0,7,0.0,2,4404 days 14:33:00.000000000,4404,14.55,0
ANSL_67172,2015-05-24 00:00:00,2018-06-15 09:00:00,2.0,Tan,0.31,19.13,16,9,0.0,1,1118 days 09:00:00.000000000,1118,9.0,0
ANSL_65288,2016-11-07 00:00:00,2017-11-29 09:00:00,2.0,Brown Tabby,0.84,38.64,16,9,1.0,1,387 days 09:00:00.000000000,387,9.0,0
ANSL_55285,2013-07-03 00:00:00,2018-03-14 13:38:00,0.0,Black,0.85,23.15,0,1,1.0,2,1715 days 13:38:00.000000000,1715,13.63,0
ANSL_71667,2015-11-04 00:00:00,2017-01-05 12:21:00,0.0,Brown Tabby,0.38,36.04,0,1,1.0,1,428 days 12:21:00.000000000,428,12.35,0
ANSL_75551,2019-03-17 00:00:00,2019-04-12 12:26:00,2.0,Black,0.47,18.49,13,9,0.0,1,26 days 12:26:00.000000000,26,12.43,0
ANSL_50532,2016-10-15 00:00:00,2017-03-05 13:21:00,2.0,Orange Tabby,0.42,28.31,13,9,0.0,1,141 days 13:21:00.000000000,141,13.35,0
ANSL_53598,2015-12-29 00:00:00,2018-01-20 12:52:00,0.0,Tan,0.46,31.9,0,7,1.0,2,753 days 12:52:00.000000000,753,12.87,0
ANSL_65825,2014-11-09 00:00:00,2018-03-07 17:27:00,0.0,Black,0.33,38.9,0,1,1.0,2,1214 days 17:27:00.000000000,1214,17.45,0
ANSL_56327,2015-05-23 00:00:00,2016-11-14 09:00:00,2.0,Brown Tabby,0.79,29.49,16,9,1.0,1,541 days 09:00:00.000000000,541,9.0,0
ANSL_74062,2013-08-27 00:00:00,2018-09-22 17:44:00,0.0,White,0.04,16.33,0,1,1.0,2,1852 days 17:44:00.000000000,1852,17.73,0
ANSL_65407,2015-07-03 00:00:00,2018-07-24 13:38:00,2.0,Black,0.73,40.05,0,7,1.0,2,1117 days 13:38:00.000000000,1117,13.63,0
ANSL_51576,2018-06-25 00:00:00,2018-11-09 12:26:00,0.0,Black,0.3,34.08,0,1,1.0,1,137 days 12:26:00.000000000,137,12.43,0
ANSL_57312,2017-11-21 00:00:00,2018-02-15 17:12:00,0.0,Blue,0.12,5.69,0,1,1.0,1,86 days 17:12:00.000000000,86,17.2,0
ANSL_74799,2010-08-24 00:00:00,2018-09-19 15:06:00,0.0,Red,0.28,34.77,13,9,1.0,2,2948 days 15:06:00.000000000,2948,15.1,0
ANSL_65378,2016-11-30 00:00:00,2017-03-11 17:52:00,0.0,Red,0.22,16.2,0,1,1.0,2,101 days 17:52:00.000000000,101,17.87,0
ANSL_56804,2018-07-29 00:00:00,2018-11-15 18:36:00,1.0,Black,0.02,28.51,0,1,0.0,1,109 days 18:36:00.000000000,109,18.6,0
ANSL_56125,2018-02-25 00:00:00,2018-05-19 08:45:00,1.0,Tan,0.97,30.57,0,1,0.0,2,83 days 08:45:00.000000000,83,8.75,0
ANSL_50671,2009-05-22 00:00:00,2017-06-19 17:44:00,0.0,Red,0.35,48.44,0,1,1.0,2,2950 days 17:44:00.000000000,2950,17.73,0
ANSL_62494,2012-05-18 00:00:00,2018-04-13 14:35:00,1.0,Brown,0.65,13.1,0,7,0.0,2,2156 days 14:35:00.000000000,2156,14.58,0
ANSL_50956,2016-08-24 00:00:00,2016-11-18 17:38:00,1.0,Chocolate,0.15,20.29,0,1,0.0,2,86 days 17:38:00.000000000,86,17.63,0
ANSL_55214,2018-02-03 00:00:00,2019-03-02 17:20:00,1.0,Tan,0.22,8.16,0,1,0.0,2,392 days 17:20:00.000000000,392,17.33,0
ANSL_70892,2016-04-22 00:00:00,2017-05-13 09:42:00,-1.0,Black,0.57,9.16,15,4,2.0,4,386 days 09:42:00.000000000,386,9.7,1
ANSL_58065,2016-11-24 00:00:00,2017-02-20 13:57:00,1.0,Orange Tabby,0.27,16.82,7,1,0.0,1,88 days 13:57:00.000000000,88,13.95,0
ANSL_74290,2017-08-28 00:00:00,2017-12-03 09:34:00,2.0,White,0.95,21.23,8,2,1.0,1,97 days 09:34:00.000000000,97,9.57,0
ANSL_54309,2015-11-08 00:00:00,2016-11-29 14:31:00,2.0,Blue,0.62,22.14,18,4,0.0,1,387 days 14:31:00.000000000,387,14.52,0
ANSL_57284,2017-04-07 00:00:00,2018-01-06 18:36:00,2.0,Blue,0.93,37.85,13,9,1.0,2,274 days 18:36:00.000000000,274,18.6,0
ANSL_57827,2014-12-24 00:00:00,2017-01-19 17:46:00,1.0,White,0.09,37.6,0,1,0.0,2,757 days 17:46:00.000000000,757,17.77,0
ANSL_55347,2011-04-09 00:00:00,2018-05-02 11:56:00,1.0,Blue,0.72,35.28,0,7,0.0,1,2580 days 11:56:00.000000000,2580,11.93,0
ANSL_66046,2016-07-26 00:00:00,2017-02-21 19:03:00,1.0,Black,0.4,13.05,0,1,0.0,2,210 days 19:03:00.000000000,210,19.05,0
ANSL_56031,2016-07-09 00:00:00,2017-09-01 17:21:00,1.0,Brown,0.79,36.15,0,1,0.0,2,419 days 17:21:00.000000000,419,17.35,0
ANSL_51470,2017-07-11 00:00:00,2018-08-04 00:00:00,1.0,Blue Tabby,0.68,26.79,17,9,0.0,1,389 days 00:00:00.000000000,389,0.0,0
ANSL_67162,2017-01-25 00:00:00,2017-05-04 18:38:00,1.0,Brown Tabby,0.91,37.99,0,1,0.0,1,99 days 18:38:00.000000000,99,18.63,0
ANSL_57798,2016-07-05 00:00:00,2016-10-21 14:16:00,0.0,Black,0.95,13.15,0,1,1.0,1,108 days 14:16:00.000000000,108,14.27,0
ANSL_56905,2016-11-02 00:00:00,2018-01-07 13:40:00,1.0,Black,0.54,33.18,13,9,0.0,1,431 days 13:40:00.000000000,431,13.67,0
ANSL_71914,2016-12-05 00:00:00,2019-02-10 17:54:00,1.0,Black,0.49,41.77,0,1,0.0,2,797 days 17:54:00.000000000,797,17.9,0
ANSL_58437,2015-09-18 00:00:00,2016-10-13 16:42:00,2.0,Black,0.91,15.6,0,1,0.0,2,391 days 16:42:00.000000000,391,16.7,0
ANSL_73583,2015-12-03 00:00:00,2017-12-24 15:07:00,0.0,Tan,0.82,14.53,0,1,1.0,2,752 days 15:07:00.000000000,752,15.12,0
ANSL_60332,2016-10-15 00:00:00,2017-11-12 17:42:00,0.0,Tricolor,0.97,41.2,0,1,1.0,2,393 days 17:42:00.000000000,393,17.7,0
ANSL_51026,2016-01-27 00:00:00,2016-08-18 11:35:00,2.0,White,0.81,47.93,0,7,1.0,2,204 days 11:35:00.000000000,204,11.58,0
ANSL_71714,2015-07-14 00:00:00,2016-08-11 09:21:00,1.0,Black,0.98,5.85,15,4,0.0,2,394 days 09:21:00.000000000,394,9.35,0
ANSL_55757,2016-12-06 00:00:00,2017-10-26 13:30:00,2.0,Tan,0.54,23.05,0,7,0.0,2,324 days 13:30:00.000000000,324,13.5,0
ANSL_58461,2014-08-27 00:00:00,2016-09-19 16:57:00,1.0,Brown Brindle,0.39,15.24,0,7,0.0,2,754 days 16:57:00.000000000,754,16.95,0
ANSL_61268,2017-03-08 00:00:00,2018-03-10 18:59:00,1.0,Red,0.94,44.35,0,1,0.0,2,367 days 18:59:00.000000000,367,18.98,0
ANSL_73029,2017-07-06 00:00:00,2017-08-12 12:46:00,2.0,Orange Tabby,0.25,21.07,13,9,0.0,1,37 days 12:46:00.000000000,37,12.77,0
ANSL_64554,2017-12-25 00:00:00,2019-01-25 11:32:00,1.0,Tricolor,1.0,13.71,0,7,0.0,2,396 days 11:32:00.000000000,396,11.53,0
ANSL_73504,2016-10-20 00:00:00,2016-11-17 12:39:00,2.0,Brown,0.71,6.15,13,9,0.0,2,28 days 12:39:00.000000000,28,12.65,0
ANSL_56138,2009-05-17 00:00:00,2016-09-07 18:06:00,0.0,Black,0.35,35.55,0,7,1.0,2,2670 days 18:06:00.000000000,2670,18.1,0
ANSL_51714,2008-07-21 00:00:00,2018-06-22 15:53:00,0.0,White,0.85,35.69,0,7,1.0,2,3623 days 15:53:00.000000000,3623,15.88,0
ANSL_75886,2010-04-30 00:00:00,2019-04-20 15:11:00,1.0,Brown,0.63,38.25,0,7,0.0,2,3277 days 15:11:00.000000000,3277,15.18,0
ANSL_61877,2016-10-04 00:00:00,2018-02-24 11:26:00,2.0,Black,0.8,46.29,0,7,1.0,2,508 days 11:26:00.000000000,508,11.43,0
ANSL_76530,2016-04-14 00:00:00,2019-05-05 12:00:00,0.0,Tan,0.03,37.02,0,7,1.0,2,1116 days 12:00:00.000000000,1116,12.0,0
ANSL_64221,2017-07-20 00:00:00,2018-08-27 15:32:00,1.0,Brown,0.83,44.53,0,1,0.0,2,403 days 15:32:00.000000000,403,15.53,0
ANSL_67859,2011-01-27 00:00:00,2018-05-09 17:30:00,1.0,Blue,0.84,19.5,7,1,0.0,1,2659 days 17:30:00.000000000,2659,17.5,0
ANSL_57103,2010-12-14 00:00:00,2017-01-03 16:13:00,0.0,Black,0.65,15.99,0,7,1.0,2,2212 days 16:13:00.000000000,2212,16.22,0
ANSL_68841,2015-08-01 00:00:00,2017-03-07 16:49:00,1.0,White,0.89,35.14,0,7,0.0,2,584 days 16:49:00.000000000,584,16.82,0
ANSL_55058,2017-12-24 00:00:00,2018-05-01 14:56:00,2.0,Black,0.05,21.98,0,7,1.0,2,128 days 14:56:00.000000000,128,14.93,0
ANSL_70862,2016-11-21 00:00:00,2017-01-21 11:56:00,2.0,Blue,0.39,32.65,13,9,0.0,1,61 days 11:56:00.000000000,61,11.93,0
ANSL_73564,2018-11-29 00:00:00,2019-03-10 09:27:00,0.0,Black,0.28,5.09,7,1,1.0,1,101 days 09:27:00.000000000,101,9.45,0
ANSL_67672,2017-08-29 00:00:00,2018-09-28 18:09:00,1.0,Black,0.41,38.42,0,1,0.0,2,395 days 18:09:00.000000000,395,18.15,0
ANSL_76654,2010-10-18 00:00:00,2019-05-08 15:57:00,2.0,Tan,0.12,37.88,0,7,1.0,2,3124 days 15:57:00.000000000,3124,15.95,0
ANSL_60478,2018-07-02 00:00:00,2018-10-28 08:56:00,0.0,White,0.7,31.92,7,1,1.0,1,118 days 08:56:00.000000000,118,8.93,0
ANSL_55436,2016-12-12 00:00:00,2017-07-03 08:39:00,-1.0,Brown,0.26,43.1,15,4,2.0,4,203 days 08:39:00.000000000,203,8.65,1
ANSL_59073,2017-10-12 00:00:00,2018-05-09 11:11:00,0.0,Brown Tabby,0.19,15.11,13,9,1.0,1,209 days 11:11:00.000000000,209,11.18,0
ANSL_67323,2016-10-05 00:00:00,2017-04-05 14:40:00,0.0,Orange Tabby,0.5,45.4,0,1,1.0,1,182 days 14:40:00.000000000,182,14.67,0
ANSL_60981,2018-07-07 00:00:00,2018-08-04 15:37:00,2.0,Brown Tabby,0.69,5.53,13,9,1.0,1,28 days 15:37:00.000000000,28,15.62,0
ANSL_60588,2017-12-26 00:00:00,2018-04-17 18:39:00,1.0,Black,0.22,6.39,0,1,0.0,2,112 days 18:39:00.000000000,112,18.65,0
ANSL_50036,2016-07-15 00:00:00,2016-10-12 08:20:00,1.0,Orange Tabby,0.95,45.64,7,1,0.0,1,89 days 08:20:00.000000000,89,8.33,0
ANSL_67745,2016-08-09 00:00:00,2016-09-21 15:00:00,2.0,Calico,0.52,15.43,13,9,1.0,1,43 days 15:00:00.000000000,43,15.0,0
ANSL_68991,2015-05-29 00:00:00,2018-06-23 16:21:00,2.0,Tan,0.28,38.79,3,9,1.0,2,1121 days 16:21:00.000000000,1121,16.35,0
ANSL_52435,2015-02-27 00:00:00,2017-03-19 17:05:00,1.0,Brown Brindle,0.12,41.66,0,7,0.0,2,751 days 17:05:00.000000000,751,17.08,0
ANSL_58362,2018-05-05 00:00:00,2018-05-28 16:04:00,-1.0,Brown,0.84,7.1,0,4,2.0,4,23 days 16:04:00.000000000,23,16.07,1
ANSL_71270,2016-05-16 00:00:00,2017-06-18 17:42:00,2.0,Black,0.02,33.9,1,4,1.0,2,398 days 17:42:00.000000000,398,17.7,0
ANSL_74627,2018-04-27 00:00:00,2019-01-27 17:34:00,1.0,White,0.25,9.78,0,1,0.0,2,275 days 17:34:00.000000000,275,17.57,0
ANSL_62586,2016-12-09 00:00:00,2018-08-21 19:03:00,0.0,Brown Brindle,0.52,14.79,0,7,1.0,2,620 days 19:03:00.000000000,620,19.05,0
ANSL_72468,2016-07-13 00:00:00,2016-11-23 16:07:00,0.0,Brown Tabby,0.45,20.93,13,9,1.0,1,133 days 16:07:00.000000000,133,16.12,0
ANSL_53835,2016-08-02 00:00:00,2017-08-25 09:09:00,-1.0,Brown,0.38,45.09,9,2,2.0,4,388 days 09:09:00.000000000,388,9.15,1
ANSL_71190,2011-12-11 00:00:00,2019-01-03 17:32:00,1.0,Black,0.98,47.48,0,1,0.0,2,2580 days 17:32:00.000000000,2580,17.53,0
ANSL_51178,2017-04-15 00:00:00,2017-05-25 00:00:00,2.0,White,0.62,9.0,13,9,1.0,2,40 days 00:00:00.000000000,40,0.0,0
ANSL_56762,2018-06-29 00:00:00,2018-09-26 13:49:00,2.0,White,0.22,39.65,0,7,0.0,2,89 days 13:49:00.000000000,89,13.82,0
ANSL_69581,2016-07-25 00:00:00,2018-04-22 18:37:00,0.0,Brown Brindle,0.13,8.89,0,1,1.0,2,636 days 18:37:00.000000000,636,18.62,0
ANSL_50753,2017-02-17 00:00:00,2019-03-12 18:19:00,1.0,Tan,0.73,39.78,0,1,0.0,2,753 days 18:19:00.000000000,753,18.32,0
ANSL_64087,2015-01-26 00:00:00,2018-02-28 15:48:00,1.0,Fawn,0.63,45.6,0,1,0.0,2,1129 days 15:48:00.000000000,1129,15.8,0
ANSL_50237,2016-06-23 00:00:00,2018-07-20 15:07:00,1.0,Black,0.05,6.85,0,7,0.0,2,757 days 15:07:00.000000000,757,15.12,0
ANSL_61336,2014-06-24 00:00:00,2016-07-26 17:27:00,1.0,White,0.52,24.33,0,7,0.0,2,763 days 17:27:00.000000000,763,17.45,0
ANSL_54377,2010-09-14 00:00:00,2017-10-06 11:07:00,0.0,Calico,0.14,26.8,0,7,1.0,1,2579 days 11:07:00.000000000,2579,11.12,0
ANSL_62577,2017-07-26 00:00:00,2018-08-19 19:30:00,2.0,Brown,0.41,38.63,0,7,0.0,2,389 days 19:30:00.000000000,389,19.5,0
ANSL_66280,2016-08-16 00:00:00,2018-09-11 16:08:00,1.0,Black,0.84,6.09,0,1,0.0,2,756 days 16:08:00.000000000,756,16.13,0
ANSL_58880,2016-01-30 00:00:00,2016-09-20 12:18:00,-1.0,Black,0.71,5.23,18,4,2.0,2,234 days 12:18:00.000000000,234,12.3,1
ANSL_52924,2013-04-30 00:00:00,2016-10-08 11:51:00,0.0,Lynx Point,0.88,26.52,7,1,1.0,1,1257 days 11:51:00.000000000,1257,11.85,0
ANSL_56479,2018-07-06 00:00:00,2018-12-31 00:00:00,2.0,Black,0.75,20.29,13,9,1.0,2,178 days 00:00:00.000000000,178,0.0,0
ANSL_70157,2017-05-29 00:00:00,2018-06-28 16:58:00,2.0,Tan,0.17,19.45,13,9,1.0,2,395 days 16:58:00.000000000,395,16.97,0
ANSL_70918,2009-04-09 00:00:00,2017-12-29 15:31:00,0.0,White,0.88,13.95,0,7,1.0,2,3186 days 15:31:00.000000000,3186,15.52,0
ANSL_62066,2015-09-13 00:00:00,2017-10-14 13:05:00,2.0,White,0.05,27.1,0,7,0.0,2,762 days 13:05:00.000000000,762,13.08,0
ANSL_51456,2009-07-06 00:00:00,2017-08-05 11:19:00,0.0,Tricolor,1.0,13.15,0,7,1.0,2,2952 days 11:19:00.000000000,2952,11.32,0
ANSL_50176,2014-08-04 00:00:00,2016-09-05 00:00:00,1.0,White,0.97,9.94,13,9,0.0,2,763 days 00:00:00.000000000,763,0.0,0
