pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing,fe_ids,len_in_cm,X1_X2,Area_occupied
ANSL_67786,2012-06-25 00:00:00,2016-07-23 11:55:00,0.0,53,0.49,18.86,13,9,1.0,2,1489 days 11:55:00.000000000,1489,11.92,0,67786,49.0,117,924.14
ANSL_64363,2016-11-22 00:00:00,2018-12-12 00:00:00,2.0,2,0.48,12.48,2,4,0.0,1,750 days 00:00:00.000000000,750,0.0,0,64363,48.0,8,599.04
ANSL_69159,2011-11-11 00:00:00,2016-12-04 17:59:00,0.0,53,0.73,9.2,0,7,1.0,2,1850 days 17:59:00.000000000,1850,17.98,0,69159,73.0,0,671.5999999999999
ANSL_64748,2016-09-18 00:00:00,2017-10-09 17:26:00,0.0,53,0.21,47.6,0,7,1.0,2,386 days 17:26:00.000000000,386,17.43,0,64748,21.0,0,999.6
ANSL_59733,2017-09-06 00:00:00,2018-10-01 15:51:00,2.0,2,0.91,41.92,13,9,1.0,2,390 days 15:51:00.000000000,390,15.85,0,59733,91.0,117,3814.7200000000003
ANSL_66903,2013-07-31 00:00:00,2016-08-22 11:04:00,0.0,2,0.69,41.93,0,7,1.0,2,1118 days 11:04:00.000000000,1118,11.07,0,66903,69.0,0,2893.17
ANSL_70167,2016-02-17 00:00:00,2017-07-07 18:08:00,0.0,38,0.06,33.95,7,1,1.0,1,506 days 18:08:00.000000000,506,18.13,0,70167,6.0,7,203.70000000000002
ANSL_60808,2016-10-04 00:00:00,2017-01-27 12:38:00,1.0,18,0.37,26.27,0,1,0.0,1,115 days 12:38:00.000000000,115,12.63,0,60808,37.0,0,971.99
ANSL_50064,2018-01-05 00:00:00,2019-01-27 16:02:00,1.0,38,0.47,7.59,0,7,0.0,1,387 days 16:02:00.000000000,387,16.03,0,50064,47.0,0,356.73
ANSL_73811,2016-10-24 00:00:00,2017-02-07 14:33:00,1.0,18,0.88,44.54,0,1,0.0,1,106 days 14:33:00.000000000,106,14.55,0,73811,88.0,0,3919.52
ANSL_71122,2016-01-11 00:00:00,2018-02-13 19:04:00,1.0,2,0.09,29.71,0,7,0.0,2,764 days 19:04:00.000000000,764,19.07,0,71122,9.0,0,267.39
ANSL_57006,2016-02-03 00:00:00,2018-03-29 11:37:00,1.0,48,0.87,20.66,0,1,0.0,2,785 days 11:37:00.000000000,785,11.62,0,57006,87.0,0,1797.42
ANSL_59199,2018-01-12 00:00:00,2018-06-01 17:20:00,1.0,38,0.66,23.94,7,1,0.0,1,140 days 17:20:00.000000000,140,17.33,0,59199,66.0,7,1580.0400000000002
ANSL_58890,2014-09-29 00:00:00,2018-10-20 16:14:00,1.0,53,0.64,41.35,0,7,0.0,2,1482 days 16:14:00.000000000,1482,16.23,0,58890,64.0,0,2646.4
ANSL_57463,2011-11-23 00:00:00,2016-12-17 13:14:00,2.0,52,0.51,13.5,13,9,1.0,2,1851 days 13:14:00.000000000,1851,13.23,0,57463,51.0,117,688.5
ANSL_63374,2014-08-23 00:00:00,2016-10-12 10:22:00,2.0,41,0.29,6.67,13,9,0.0,2,781 days 10:22:00.000000000,781,10.37,0,63374,28.999999999999996,117,193.42999999999998
ANSL_60951,2006-06-07 00:00:00,2018-07-09 09:53:00,0.0,2,0.04,9.82,0,7,1.0,2,4415 days 09:53:00.000000000,4415,9.88,0,60951,4.0,0,39.28
ANSL_63454,2017-11-02 00:00:00,2018-01-17 10:44:00,2.0,5,0.16,8.04,7,1,0.0,1,76 days 10:44:00.000000000,76,10.73,0,63454,16.0,7,128.64
ANSL_73065,2017-09-10 00:00:00,2017-12-08 16:06:00,2.0,18,0.61,39.88,0,1,1.0,1,89 days 16:06:00.000000000,89,16.1,0,73065,61.0,0,2432.6800000000003
ANSL_72681,2007-09-26 00:00:00,2016-10-17 10:07:00,2.0,15,0.66,18.9,18,4,1.0,2,3309 days 10:07:00.000000000,3309,10.12,0,72681,66.0,72,1247.3999999999999
ANSL_60874,2017-07-09 00:00:00,2017-11-20 12:53:00,0.0,38,0.15,36.78,0,1,1.0,1,134 days 12:53:00.000000000,134,12.88,0,60874,15.0,0,551.7
ANSL_51360,2016-02-18 00:00:00,2017-03-19 15:23:00,1.0,2,0.19,25.17,0,1,0.0,2,395 days 15:23:00.000000000,395,15.38,0,51360,19.0,0,478.23
ANSL_50693,2017-08-04 00:00:00,2017-11-04 12:03:00,-1.0,2,0.73,29.2,0,4,2.0,4,92 days 12:03:00.000000000,92,12.05,1,50693,73.0,0,2131.6
ANSL_59052,2016-01-30 00:00:00,2016-09-08 15:33:00,2.0,53,0.49,5.36,13,9,1.0,2,222 days 15:33:00.000000000,222,15.55,0,59052,49.0,117,262.64000000000004
ANSL_51733,2018-08-13 00:00:00,2018-12-09 19:01:00,1.0,7,0.33,17.73,0,1,0.0,1,118 days 19:01:00.000000000,118,19.02,0,51733,33.0,0,585.09
ANSL_51044,2012-04-14 00:00:00,2017-05-23 15:26:00,1.0,2,0.73,35.55,0,1,0.0,1,1865 days 15:26:00.000000000,1865,15.43,0,51044,73.0,0,2595.1499999999996
ANSL_52522,2016-07-07 00:00:00,2016-08-24 18:49:00,-1.0,38,0.87,16.35,13,9,2.0,1,48 days 18:49:00.000000000,48,18.82,1,52522,87.0,117,1422.45
ANSL_56453,2010-03-27 00:00:00,2016-09-30 16:18:00,1.0,48,0.63,30.38,0,7,0.0,2,2379 days 16:18:00.000000000,2379,16.3,0,56453,63.0,0,1913.9399999999998
ANSL_53286,2016-11-18 00:00:00,2017-04-16 12:45:00,2.0,18,0.09,31.36,18,4,0.0,1,149 days 12:45:00.000000000,149,12.75,0,53286,9.0,72,282.24
ANSL_74473,2017-07-23 00:00:00,2018-03-04 00:00:00,1.0,38,0.24,12.49,13,9,0.0,1,224 days 00:00:00.000000000,224,0.0,0,74473,24.0,117,299.76
ANSL_55528,2016-07-07 00:00:00,2017-09-28 14:19:00,0.0,2,0.0,17.1,0,1,1.0,2,448 days 14:19:00.000000000,448,14.32,0,55528,0.0,0,0.0
ANSL_75495,2019-03-13 00:00:00,2019-04-10 16:11:00,2.0,53,0.9,35.86,13,9,0.0,2,28 days 16:11:00.000000000,28,16.18,0,75495,90.0,117,3227.4
ANSL_59681,2016-01-19 00:00:00,2017-11-15 12:15:00,1.0,40,0.06,43.61,7,1,0.0,2,666 days 12:15:00.000000000,666,12.25,0,59681,6.0,7,261.65999999999997
ANSL_66966,2015-12-17 00:00:00,2017-01-21 18:49:00,0.0,48,0.42,19.77,0,1,1.0,2,401 days 18:49:00.000000000,401,18.82,0,66966,42.0,0,830.34
ANSL_69802,2017-01-28 00:00:00,2018-04-24 18:42:00,1.0,27,0.12,25.23,0,1,0.0,2,451 days 18:42:00.000000000,451,18.7,0,69802,12.0,0,302.76
ANSL_58527,2016-07-10 00:00:00,2016-10-28 17:43:00,0.0,50,0.33,32.86,0,1,1.0,1,110 days 17:43:00.000000000,110,17.72,0,58527,33.0,0,1084.3799999999999
ANSL_69588,2016-04-12 00:00:00,2018-05-04 09:00:00,2.0,50,0.26,31.88,16,9,1.0,1,752 days 09:00:00.000000000,752,9.0,0,69588,26.0,144,828.88
ANSL_58694,2017-10-29 00:00:00,2018-02-06 18:00:00,2.0,21,0.96,45.54,0,1,1.0,1,100 days 18:00:00.000000000,100,18.0,0,58694,96.0,0,4371.84
ANSL_76255,2016-02-27 00:00:00,2019-04-28 18:27:00,0.0,20,0.62,47.82,0,1,1.0,2,1156 days 18:27:00.000000000,1156,18.45,0,76255,62.0,0,2964.84
ANSL_50371,2013-03-29 00:00:00,2016-08-28 11:33:00,1.0,53,0.9,35.33,0,7,0.0,2,1248 days 11:33:00.000000000,1248,11.55,0,50371,90.0,0,3179.7
ANSL_54477,2018-11-08 00:00:00,2019-03-06 12:37:00,2.0,18,0.1,33.83,17,9,1.0,1,118 days 12:37:00.000000000,118,12.62,0,54477,10.0,153,338.29999999999995
ANSL_60025,2016-05-24 00:00:00,2016-11-26 18:16:00,1.0,18,0.85,34.59,0,1,0.0,1,186 days 18:16:00.000000000,186,18.27,0,60025,85.0,0,2940.15
ANSL_52937,2012-01-06 00:00:00,2017-02-03 13:32:00,1.0,7,0.56,15.28,13,9,0.0,1,1855 days 13:32:00.000000000,1855,13.53,0,52937,56.00000000000001,117,855.6800000000001
ANSL_72533,2015-06-24 00:00:00,2017-09-08 00:00:00,1.0,2,0.47,30.8,0,7,0.0,2,807 days 00:00:00.000000000,807,0.0,0,72533,47.0,0,1447.6000000000001
ANSL_64086,2018-06-15 00:00:00,2018-10-10 15:27:00,1.0,2,0.08,8.46,17,9,0.0,1,117 days 15:27:00.000000000,117,15.45,0,64086,8.0,153,67.68
ANSL_53396,2016-11-10 00:00:00,2017-12-08 12:46:00,0.0,54,0.45,35.76,0,7,1.0,2,393 days 12:46:00.000000000,393,12.77,0,53396,45.0,0,1609.1999999999998
ANSL_76691,2019-01-12 00:00:00,2019-05-08 10:56:00,0.0,2,0.54,15.61,7,1,1.0,1,116 days 10:56:00.000000000,116,10.93,0,76691,54.0,7,842.9399999999999
ANSL_73579,2016-03-12 00:00:00,2017-02-20 12:08:00,0.0,53,0.06,41.49,13,9,1.0,2,345 days 12:08:00.000000000,345,12.13,0,73579,6.0,117,248.94
ANSL_52510,2016-06-03 00:00:00,2017-10-15 14:27:00,1.0,53,0.15,28.19,0,7,0.0,2,499 days 14:27:00.000000000,499,14.45,0,52510,15.0,0,422.85
ANSL_76166,2019-01-23 00:00:00,2019-04-27 12:11:00,1.0,2,0.87,25.13,7,1,0.0,2,94 days 12:11:00.000000000,94,12.18,0,76166,87.0,7,2186.31
ANSL_52580,2013-02-08 00:00:00,2017-03-09 15:40:00,1.0,2,0.63,46.43,0,1,0.0,2,1490 days 15:40:00.000000000,1490,15.67,0,52580,63.0,0,2925.09
ANSL_71686,2017-01-02 00:00:00,2017-06-27 14:35:00,2.0,2,0.81,12.33,13,9,0.0,2,176 days 14:35:00.000000000,176,14.58,0,71686,81.0,117,998.73
ANSL_72491,2016-11-05 00:00:00,2017-02-20 09:26:00,1.0,26,0.28,46.19,7,1,0.0,1,107 days 09:26:00.000000000,107,9.43,0,72491,28.000000000000004,7,1293.3200000000002
ANSL_74884,2018-12-17 00:00:00,2019-03-27 16:35:00,1.0,26,0.95,35.16,0,1,0.0,1,100 days 16:35:00.000000000,100,16.58,0,74884,95.0,0,3340.2
ANSL_62012,2017-10-29 00:00:00,2018-03-10 17:36:00,0.0,26,0.6,34.45,0,1,1.0,1,132 days 17:36:00.000000000,132,17.6,0,62012,60.0,0,2067.0
ANSL_63508,2018-06-13 00:00:00,2018-12-10 17:36:00,0.0,53,0.53,9.0,0,7,1.0,2,180 days 17:36:00.000000000,180,17.6,0,63508,53.0,0,477.0
ANSL_76016,2018-12-28 00:00:00,2019-04-23 17:07:00,1.0,48,0.53,47.79,0,1,0.0,2,116 days 17:07:00.000000000,116,17.12,0,76016,53.0,0,2532.87
ANSL_71410,2015-08-05 00:00:00,2016-11-07 11:40:00,0.0,16,0.62,41.68,13,9,1.0,2,460 days 11:40:00.000000000,460,11.67,0,71410,62.0,117,2584.16
ANSL_73201,2015-11-15 00:00:00,2016-12-10 18:13:00,1.0,53,0.96,32.02,0,1,0.0,2,391 days 18:13:00.000000000,391,18.22,0,73201,96.0,0,3073.92
ANSL_75627,2019-02-19 00:00:00,2019-04-13 12:35:00,2.0,15,0.69,29.85,13,9,1.0,2,53 days 12:35:00.000000000,53,12.58,0,75627,69.0,117,2059.65
ANSL_52039,2014-07-05 00:00:00,2018-01-29 17:22:00,1.0,29,0.31,12.21,0,1,0.0,2,1304 days 17:22:00.000000000,1304,17.37,0,52039,31.0,0,378.51000000000005
ANSL_71606,2016-12-15 00:00:00,2018-01-16 19:04:00,1.0,48,0.83,17.07,0,1,0.0,2,397 days 19:04:00.000000000,397,19.07,0,71606,83.0,0,1416.81
ANSL_64617,2017-07-04 00:00:00,2018-10-08 17:39:00,1.0,54,0.3,49.38,0,1,0.0,2,461 days 17:39:00.000000000,461,17.65,0,64617,30.0,0,1481.4
ANSL_58135,2014-07-29 00:00:00,2017-03-26 13:28:00,1.0,53,0.07,36.77,0,7,0.0,2,971 days 13:28:00.000000000,971,13.47,0,58135,7.000000000000001,0,257.39000000000004
ANSL_58561,2016-04-23 00:00:00,2017-05-27 00:00:00,0.0,2,0.78,40.17,13,9,1.0,2,399 days 00:00:00.000000000,399,0.0,0,58561,78.0,117,3133.26
ANSL_60859,2011-06-07 00:00:00,2017-02-02 15:55:00,1.0,36,0.41,38.73,0,1,0.0,1,2067 days 15:55:00.000000000,2067,15.92,0,60859,41.0,0,1587.9299999999998
ANSL_55466,2012-02-29 00:00:00,2018-03-19 18:22:00,0.0,2,0.61,37.27,0,7,1.0,2,2210 days 18:22:00.000000000,2210,18.37,0,55466,61.0,0,2273.4700000000003
ANSL_54562,2015-01-08 00:00:00,2019-02-23 18:53:00,0.0,2,0.29,31.53,0,1,1.0,2,1507 days 18:53:00.000000000,1507,18.88,0,54562,28.999999999999996,0,914.3699999999999
ANSL_51578,2018-11-13 00:00:00,2019-02-03 18:19:00,1.0,30,0.79,33.12,0,1,0.0,1,82 days 18:19:00.000000000,82,18.32,0,51578,79.0,0,2616.48
ANSL_60650,2017-01-06 00:00:00,2017-03-20 14:15:00,2.0,2,0.96,30.64,13,9,1.0,2,73 days 14:15:00.000000000,73,14.25,0,60650,96.0,117,2941.44
ANSL_65469,2017-08-31 00:00:00,2018-05-21 13:04:00,0.0,16,0.86,22.95,0,1,1.0,2,263 days 13:04:00.000000000,263,13.07,0,65469,86.0,0,1973.7
ANSL_58680,2017-09-14 00:00:00,2018-03-09 14:16:00,1.0,12,0.41,22.76,0,1,0.0,1,176 days 14:16:00.000000000,176,14.27,0,58680,41.0,0,933.1600000000001
ANSL_54191,2015-01-07 00:00:00,2018-05-13 17:28:00,1.0,7,0.65,29.95,0,1,0.0,2,1222 days 17:28:00.000000000,1222,17.47,0,54191,65.0,0,1946.75
ANSL_52842,2004-12-15 00:00:00,2017-01-21 18:22:00,0.0,2,0.55,35.53,0,1,1.0,2,4420 days 18:22:00.000000000,4420,18.37,0,52842,55.00000000000001,0,1954.1500000000003
ANSL_59063,2006-03-20 00:00:00,2017-04-16 14:53:00,1.0,38,0.97,27.9,0,1,0.0,1,4045 days 14:53:00.000000000,4045,14.88,0,59063,97.0,0,2706.2999999999997
ANSL_69493,2016-08-10 00:00:00,2016-10-21 16:32:00,2.0,2,0.85,32.17,18,4,0.0,1,72 days 16:32:00.000000000,72,16.53,0,69493,85.0,72,2734.4500000000003
ANSL_59822,2018-05-11 00:00:00,2018-09-22 17:22:00,0.0,15,0.0,20.55,0,1,1.0,2,134 days 17:22:00.000000000,134,17.37,0,59822,0.0,0,0.0
ANSL_63256,2017-07-22 00:00:00,2017-10-19 17:42:00,1.0,2,0.56,43.07,7,1,0.0,1,89 days 17:42:00.000000000,89,17.7,0,63256,56.00000000000001,7,2411.9200000000005
ANSL_52194,2007-06-30 00:00:00,2017-06-02 12:29:00,1.0,48,0.93,13.47,0,7,0.0,2,3625 days 12:29:00.000000000,3625,12.48,0,52194,93.0,0,1252.71
ANSL_65838,2016-12-11 00:00:00,2018-07-13 14:25:00,1.0,2,0.73,44.25,13,9,0.0,1,579 days 14:25:00.000000000,579,14.42,0,65838,73.0,117,3230.25
ANSL_57438,2016-03-04 00:00:00,2017-11-03 17:46:00,1.0,48,0.05,39.86,0,1,0.0,2,609 days 17:46:00.000000000,609,17.77,0,57438,5.0,0,199.3
ANSL_59684,2012-07-19 00:00:00,2018-12-16 17:08:00,1.0,2,0.71,28.59,0,7,0.0,2,2341 days 17:08:00.000000000,2341,17.13,0,59684,71.0,0,2029.89
ANSL_63003,2009-03-25 00:00:00,2017-05-16 12:29:00,1.0,2,0.2,41.9,0,1,0.0,2,2974 days 12:29:00.000000000,2974,12.48,0,63003,20.0,0,838.0
ANSL_62671,2017-09-02 00:00:00,2017-12-10 18:11:00,0.0,18,0.08,49.17,0,1,1.0,1,99 days 18:11:00.000000000,99,18.18,0,62671,8.0,0,393.36
ANSL_72296,2006-12-08 00:00:00,2018-02-18 10:45:00,1.0,20,0.21,38.8,0,7,0.0,2,4090 days 10:45:00.000000000,4090,10.75,0,72296,21.0,0,814.8
ANSL_67459,2015-07-09 00:00:00,2017-01-29 17:00:00,2.0,2,0.15,39.21,0,7,1.0,2,570 days 17:00:00.000000000,570,17.0,0,67459,15.0,0,588.15
ANSL_76378,2018-03-31 00:00:00,2019-05-01 17:15:00,2.0,2,0.89,29.68,0,7,0.0,2,396 days 17:15:00.000000000,396,17.25,0,76378,89.0,0,2641.52
ANSL_66757,2017-12-13 00:00:00,2018-03-12 08:40:00,0.0,49,0.74,27.37,7,1,1.0,1,89 days 08:40:00.000000000,89,8.67,0,66757,74.0,7,2025.38
ANSL_74977,2016-11-23 00:00:00,2017-12-19 18:33:00,1.0,48,0.64,8.23,0,1,0.0,2,391 days 18:33:00.000000000,391,18.55,0,74977,64.0,0,526.72
ANSL_51843,2017-10-24 00:00:00,2017-11-21 18:17:00,-1.0,49,0.95,17.16,13,9,2.0,1,28 days 18:17:00.000000000,28,18.28,1,51843,95.0,117,1630.2
ANSL_73330,2016-09-16 00:00:00,2018-09-08 12:27:00,1.0,7,0.04,14.75,0,1,0.0,1,722 days 12:27:00.000000000,722,12.45,0,73330,4.0,0,59.0
ANSL_53541,2008-01-03 00:00:00,2018-07-06 16:55:00,0.0,48,0.49,37.41,7,1,1.0,2,3837 days 16:55:00.000000000,3837,16.92,0,53541,49.0,7,1833.09
ANSL_54736,2012-07-30 00:00:00,2015-08-24 08:00:00,2.0,20,0.91,5.19,13,9,0.0,2,1120 days 08:00:00.000000000,1120,8.0,0,54736,91.0,117,472.29
ANSL_71077,2016-08-02 00:00:00,2018-10-28 15:44:00,1.0,54,0.75,18.48,13,9,0.0,2,817 days 15:44:00.000000000,817,15.73,0,71077,75.0,117,1386.0
ANSL_67366,2006-03-21 00:00:00,2018-04-11 14:33:00,1.0,23,0.06,33.8,0,7,0.0,2,4404 days 14:33:00.000000000,4404,14.55,0,67366,6.0,0,202.79999999999998
ANSL_67172,2015-05-24 00:00:00,2018-06-15 09:00:00,2.0,48,0.31,19.13,16,9,0.0,1,1118 days 09:00:00.000000000,1118,9.0,0,67172,31.0,144,593.03
ANSL_65288,2016-11-07 00:00:00,2017-11-29 09:00:00,2.0,18,0.84,38.64,16,9,1.0,1,387 days 09:00:00.000000000,387,9.0,0,65288,84.0,144,3245.76
ANSL_55285,2013-07-03 00:00:00,2018-03-14 13:38:00,0.0,2,0.85,23.15,0,1,1.0,2,1715 days 13:38:00.000000000,1715,13.63,0,55285,85.0,0,1967.7499999999998
ANSL_71667,2015-11-04 00:00:00,2017-01-05 12:21:00,0.0,18,0.38,36.04,0,1,1.0,1,428 days 12:21:00.000000000,428,12.35,0,71667,38.0,0,1369.52
ANSL_75551,2019-03-17 00:00:00,2019-04-12 12:26:00,2.0,2,0.47,18.49,13,9,0.0,1,26 days 12:26:00.000000000,26,12.43,0,75551,47.0,117,869.03
ANSL_50532,2016-10-15 00:00:00,2017-03-05 13:21:00,2.0,38,0.42,28.31,13,9,0.0,1,141 days 13:21:00.000000000,141,13.35,0,50532,42.0,117,1189.02
ANSL_53598,2015-12-29 00:00:00,2018-01-20 12:52:00,0.0,48,0.46,31.9,0,7,1.0,2,753 days 12:52:00.000000000,753,12.87,0,53598,46.0,0,1467.3999999999999
ANSL_65825,2014-11-09 00:00:00,2018-03-07 17:27:00,0.0,2,0.33,38.9,0,1,1.0,2,1214 days 17:27:00.000000000,1214,17.45,0,65825,33.0,0,1283.7
ANSL_56327,2015-05-23 00:00:00,2016-11-14 09:00:00,2.0,18,0.79,29.49,16,9,1.0,1,541 days 09:00:00.000000000,541,9.0,0,56327,79.0,144,2329.71
ANSL_74062,2013-08-27 00:00:00,2018-09-22 17:44:00,0.0,53,0.04,16.33,0,1,1.0,2,1852 days 17:44:00.000000000,1852,17.73,0,74062,4.0,0,65.32
ANSL_65407,2015-07-03 00:00:00,2018-07-24 13:38:00,2.0,2,0.73,40.05,0,7,1.0,2,1117 days 13:38:00.000000000,1117,13.63,0,65407,73.0,0,2923.6499999999996
ANSL_51576,2018-06-25 00:00:00,2018-11-09 12:26:00,0.0,2,0.3,34.08,0,1,1.0,1,137 days 12:26:00.000000000,137,12.43,0,51576,30.0,0,1022.4
ANSL_57312,2017-11-21 00:00:00,2018-02-15 17:12:00,0.0,7,0.12,5.69,0,1,1.0,1,86 days 17:12:00.000000000,86,17.2,0,57312,12.0,0,68.28
ANSL_74799,2010-08-24 00:00:00,2018-09-19 15:06:00,0.0,40,0.28,34.77,13,9,1.0,2,2948 days 15:06:00.000000000,2948,15.1,0,74799,28.000000000000004,117,973.5600000000002
ANSL_65378,2016-11-30 00:00:00,2017-03-11 17:52:00,0.0,40,0.22,16.2,0,1,1.0,2,101 days 17:52:00.000000000,101,17.87,0,65378,22.0,0,356.4
ANSL_56804,2018-07-29 00:00:00,2018-11-15 18:36:00,1.0,2,0.02,28.51,0,1,0.0,1,109 days 18:36:00.000000000,109,18.6,0,56804,2.0,0,57.02
ANSL_56125,2018-02-25 00:00:00,2018-05-19 08:45:00,1.0,48,0.97,30.57,0,1,0.0,2,83 days 08:45:00.000000000,83,8.75,0,56125,97.0,0,2965.29
ANSL_50671,2009-05-22 00:00:00,2017-06-19 17:44:00,0.0,40,0.35,48.44,0,1,1.0,2,2950 days 17:44:00.000000000,2950,17.73,0,50671,35.0,0,1695.3999999999999
ANSL_62494,2012-05-18 00:00:00,2018-04-13 14:35:00,1.0,15,0.65,13.1,0,7,0.0,2,2156 days 14:35:00.000000000,2156,14.58,0,62494,65.0,0,851.5
ANSL_50956,2016-08-24 00:00:00,2016-11-18 17:38:00,1.0,23,0.15,20.29,0,1,0.0,2,86 days 17:38:00.000000000,86,17.63,0,50956,15.0,0,304.34999999999997
ANSL_55214,2018-02-03 00:00:00,2019-03-02 17:20:00,1.0,48,0.22,8.16,0,1,0.0,2,392 days 17:20:00.000000000,392,17.33,0,55214,22.0,0,179.52
ANSL_70892,2016-04-22 00:00:00,2017-05-13 09:42:00,-1.0,2,0.57,9.16,15,4,2.0,4,386 days 09:42:00.000000000,386,9.7,1,70892,56.99999999999999,60,522.1199999999999
ANSL_58065,2016-11-24 00:00:00,2017-02-20 13:57:00,1.0,38,0.27,16.82,7,1,0.0,1,88 days 13:57:00.000000000,88,13.95,0,58065,27.0,7,454.14
ANSL_74290,2017-08-28 00:00:00,2017-12-03 09:34:00,2.0,53,0.95,21.23,8,2,1.0,1,97 days 09:34:00.000000000,97,9.57,0,74290,95.0,16,2016.8500000000001
ANSL_54309,2015-11-08 00:00:00,2016-11-29 14:31:00,2.0,7,0.62,22.14,18,4,0.0,1,387 days 14:31:00.000000000,387,14.52,0,54309,62.0,72,1372.68
ANSL_57284,2017-04-07 00:00:00,2018-01-06 18:36:00,2.0,7,0.93,37.85,13,9,1.0,2,274 days 18:36:00.000000000,274,18.6,0,57284,93.0,117,3520.05
ANSL_57827,2014-12-24 00:00:00,2017-01-19 17:46:00,1.0,53,0.09,37.6,0,1,0.0,2,757 days 17:46:00.000000000,757,17.77,0,57827,9.0,0,338.40000000000003
ANSL_55347,2011-04-09 00:00:00,2018-05-02 11:56:00,1.0,7,0.72,35.28,0,7,0.0,1,2580 days 11:56:00.000000000,2580,11.93,0,55347,72.0,0,2540.16
ANSL_66046,2016-07-26 00:00:00,2017-02-21 19:03:00,1.0,2,0.4,13.05,0,1,0.0,2,210 days 19:03:00.000000000,210,19.05,0,66046,40.0,0,522.0
ANSL_56031,2016-07-09 00:00:00,2017-09-01 17:21:00,1.0,15,0.79,36.15,0,1,0.0,2,419 days 17:21:00.000000000,419,17.35,0,56031,79.0,0,2855.85
ANSL_51470,2017-07-11 00:00:00,2018-08-04 00:00:00,1.0,12,0.68,26.79,17,9,0.0,1,389 days 00:00:00.000000000,389,0.0,0,51470,68.0,153,1821.72
ANSL_67162,2017-01-25 00:00:00,2017-05-04 18:38:00,1.0,18,0.91,37.99,0,1,0.0,1,99 days 18:38:00.000000000,99,18.63,0,67162,91.0,0,3457.09
ANSL_57798,2016-07-05 00:00:00,2016-10-21 14:16:00,0.0,2,0.95,13.15,0,1,1.0,1,108 days 14:16:00.000000000,108,14.27,0,57798,95.0,0,1249.25
ANSL_56905,2016-11-02 00:00:00,2018-01-07 13:40:00,1.0,2,0.54,33.18,13,9,0.0,1,431 days 13:40:00.000000000,431,13.67,0,56905,54.0,117,1791.72
ANSL_71914,2016-12-05 00:00:00,2019-02-10 17:54:00,1.0,2,0.49,41.77,0,1,0.0,2,797 days 17:54:00.000000000,797,17.9,0,71914,49.0,0,2046.7300000000002
ANSL_58437,2015-09-18 00:00:00,2016-10-13 16:42:00,2.0,2,0.91,15.6,0,1,0.0,2,391 days 16:42:00.000000000,391,16.7,0,58437,91.0,0,1419.6
ANSL_73583,2015-12-03 00:00:00,2017-12-24 15:07:00,0.0,48,0.82,14.53,0,1,1.0,2,752 days 15:07:00.000000000,752,15.12,0,73583,82.0,0,1191.46
ANSL_60332,2016-10-15 00:00:00,2017-11-12 17:42:00,0.0,52,0.97,41.2,0,1,1.0,2,393 days 17:42:00.000000000,393,17.7,0,60332,97.0,0,3996.4
ANSL_51026,2016-01-27 00:00:00,2016-08-18 11:35:00,2.0,53,0.81,47.93,0,7,1.0,2,204 days 11:35:00.000000000,204,11.58,0,51026,81.0,0,3882.33
ANSL_71714,2015-07-14 00:00:00,2016-08-11 09:21:00,1.0,2,0.98,5.85,15,4,0.0,2,394 days 09:21:00.000000000,394,9.35,0,71714,98.0,60,573.3
ANSL_55757,2016-12-06 00:00:00,2017-10-26 13:30:00,2.0,48,0.54,23.05,0,7,0.0,2,324 days 13:30:00.000000000,324,13.5,0,55757,54.0,0,1244.7
ANSL_58461,2014-08-27 00:00:00,2016-09-19 16:57:00,1.0,16,0.39,15.24,0,7,0.0,2,754 days 16:57:00.000000000,754,16.95,0,58461,39.0,0,594.36
ANSL_61268,2017-03-08 00:00:00,2018-03-10 18:59:00,1.0,40,0.94,44.35,0,1,0.0,2,367 days 18:59:00.000000000,367,18.98,0,61268,94.0,0,4168.900000000001
ANSL_73029,2017-07-06 00:00:00,2017-08-12 12:46:00,2.0,38,0.25,21.07,13,9,0.0,1,37 days 12:46:00.000000000,37,12.77,0,73029,25.0,117,526.75
ANSL_64554,2017-12-25 00:00:00,2019-01-25 11:32:00,1.0,52,1.0,13.71,0,7,0.0,2,396 days 11:32:00.000000000,396,11.53,0,64554,100.0,0,1371.0
ANSL_73504,2016-10-20 00:00:00,2016-11-17 12:39:00,2.0,15,0.71,6.15,13,9,0.0,2,28 days 12:39:00.000000000,28,12.65,0,73504,71.0,117,436.65000000000003
ANSL_56138,2009-05-17 00:00:00,2016-09-07 18:06:00,0.0,2,0.35,35.55,0,7,1.0,2,2670 days 18:06:00.000000000,2670,18.1,0,56138,35.0,0,1244.25
ANSL_51714,2008-07-21 00:00:00,2018-06-22 15:53:00,0.0,53,0.85,35.69,0,7,1.0,2,3623 days 15:53:00.000000000,3623,15.88,0,51714,85.0,0,3033.6499999999996
ANSL_75886,2010-04-30 00:00:00,2019-04-20 15:11:00,1.0,15,0.63,38.25,0,7,0.0,2,3277 days 15:11:00.000000000,3277,15.18,0,75886,63.0,0,2409.75
ANSL_61877,2016-10-04 00:00:00,2018-02-24 11:26:00,2.0,2,0.8,46.29,0,7,1.0,2,508 days 11:26:00.000000000,508,11.43,0,61877,80.0,0,3703.2
